"id","jahr_an_anno","plz_npa","verbund_communaute_comunita","anzahl_nombre_quantita","flag","geo_point_2d"
"367",2017,8606,"Z-Pass OSTWIND",4,3,"47.3728376466, 8.69664337124"
"368",2017,8617,"Z-Pass OSTWIND",4,3,"47.3135557979, 8.72299649754"
"369",2017,8625,"Z-Pass OSTWIND",4,3,"47.3054433972, 8.75417521449"
"370",2017,8707,"Z-Pass OSTWIND",4,3,"47.2686532244, 8.68032259604"
"371",2017,8714,"Z-Pass OSTWIND",4,3,"47.2358005156, 8.78898752524"
"372",2017,8716,"Z-Pass OSTWIND",44,NA,"47.2258820385, 8.94308742663"
"373",2017,8722,"Z-Pass OSTWIND",30,NA,"47.2109921338, 9.05051979005"
"374",2017,8725,"Z-Pass OSTWIND",4,3,"47.2427358259, 8.99973129128"
"375",2017,8727,"Z-Pass OSTWIND",4,3,"47.2758589676, 9.02404917033"
"376",2017,8735,"Z-Pass OSTWIND",4,3,"47.2474323847, 8.97278744806"
"377",2017,8777,"Z-Pass OSTWIND",4,3,"46.929747908, 9.05601541067"
"378",2017,8840,"Z-Pass OSTWIND",4,3,"47.132893479, 8.74520292914"
"379",2017,8853,"Z-Pass OSTWIND",354,NA,"47.1985189214, 8.8555156586"
"380",2017,8863,"Z-Pass OSTWIND",29,NA,"47.1687675604, 8.94833914226"
"381",2017,8864,"Z-Pass OSTWIND",52,NA,"47.1623105013, 8.97447444247"
"382",2017,8881,"Z-Pass OSTWIND",4,3,"47.1417841423, 9.27971056509"
"383",2017,9037,"Z-Pass OSTWIND",4,3,"47.4293937235, 9.43957080531"
"384",2017,9125,"Z-Pass OSTWIND",4,3,"47.3251705356, 9.14270839078"
"385",2017,9200,"Z-Pass OSTWIND",4,3,"47.418694991, 9.25139068842"
"386",2017,9240,"Z-Pass OSTWIND",34,NA,"47.4291429283, 9.16425432415"
"387",2017,9243,"Z-Pass OSTWIND",4,3,"47.4242384254, 9.09633568876"
"388",2017,9249,"Z-Pass OSTWIND",4,3,"47.4478117301, 9.09275544459"
"389",2017,9312,"Z-Pass OSTWIND",4,3,"47.4920685837, 9.33659104264"
"390",2017,9500,"Z-Pass OSTWIND",300,NA,"47.4423408703, 9.0547603193"
"391",2017,9515,"Z-Pass OSTWIND",4,3,"47.4929771794, 9.13846264852"
"392",2017,9526,"Z-Pass OSTWIND",4,3,"47.4881708147, 9.16530256972"
"393",2017,9527,"Z-Pass OSTWIND",4,3,"47.4799427956, 9.18670047712"
"394",2017,9534,"Z-Pass OSTWIND",4,3,"47.3960108048, 8.99811572282"
"395",2017,9545,"Z-Pass OSTWIND",42,NA,"47.4999221428, 8.96245193341"
"396",2017,9555,"Z-Pass OSTWIND",4,3,"47.518146215, 9.04531445485"
"397",2017,9562,"Z-Pass OSTWIND",4,3,"47.538742177, 9.0575286676"
"398",2017,9573,"Z-Pass OSTWIND",4,3,"47.4423479024, 9.00850321685"
"399",2017,9604,"Z-Pass OSTWIND",4,3,"47.4104432281, 9.09520223409"
"400",2017,8002,"Z-Pass FlexTax",3,3,"47.3614348467, 8.53385510234"
"401",2017,8008,"Z-Pass FlexTax",3,3,"47.3551603476, 8.55985219604"
"402",2017,8032,"Z-Pass FlexTax",3,3,"47.3693211142, 8.567594891"
"403",2017,8047,"Z-Pass FlexTax",3,3,"47.3752749565, 8.48721615658"
"404",2017,8049,"Z-Pass FlexTax",3,3,"47.4098970007, 8.49554219532"
"405",2017,8053,"Z-Pass FlexTax",3,3,"47.3622654854, 8.59862059496"
"406",2017,8102,"Z-Pass FlexTax",3,3,"47.4115886033, 8.46708394669"
"407",2017,8125,"Z-Pass FlexTax",3,3,"47.3475794045, 8.60958611044"
"408",2017,8134,"Z-Pass FlexTax",3,3,"47.3106721376, 8.52239671582"
"409",2017,8154,"Z-Pass FlexTax",3,3,"47.4793183756, 8.52499083489"
"410",2017,8192,"Z-Pass FlexTax",3,3,"47.558549176, 8.50340400877"
"411",2017,8194,"Z-Pass FlexTax",3,3,"47.593197528, 8.49922227053"
"412",2017,8195,"Z-Pass FlexTax",3,3,"47.5968614346, 8.47276698246"
"413",2017,8197,"Z-Pass FlexTax",3,3,"47.6128085687, 8.54404962741"
"414",2017,8225,"Z-Pass FlexTax",3,3,"47.7248328974, 8.5235254664"
"415",2017,8232,"Z-Pass FlexTax",3,3,"47.7643581459, 8.60088724701"
"416",2017,8235,"Z-Pass FlexTax",3,3,"47.7571657223, 8.67149890107"
"417",2017,8238,"Z-Pass FlexTax",3,3,""
"418",2017,8241,"Z-Pass FlexTax",3,3,"47.7614955218, 8.71876426952"
"419",2017,8242,"Z-Pass FlexTax",3,3,"47.7820337878, 8.67816499554"
"420",2017,8246,"Z-Pass FlexTax",24,NA,"47.6839004872, 8.6622266854"
"421",2017,8248,"Z-Pass FlexTax",3,3,"47.6715852428, 8.64771636655"
"422",2017,8302,"Z-Pass FlexTax",3,3,"47.4593931812, 8.58612714877"
"423",2017,8404,"Z-Pass FlexTax",3,3,"47.5401737336, 8.76675626295"
"424",2017,8405,"Z-Pass FlexTax",3,3,"47.4794386555, 8.77707474287"
"425",2017,8422,"Z-Pass FlexTax",3,3,"47.5125625417, 8.64362779735"
"426",2017,8427,"Z-Pass FlexTax",3,3,"47.5353677999, 8.56950749445"
"427",2017,8442,"Z-Pass FlexTax",3,3,"47.550927697, 8.70738923887"
"428",2017,8451,"Z-Pass FlexTax",3,3,"47.6088332876, 8.68563737441"
"429",2017,8461,"Z-Pass FlexTax",3,3,"47.624229244, 8.67889510374"
"430",2017,8466,"Z-Pass FlexTax",3,3,"47.6383009764, 8.69867445244"
"431",2017,8478,"Z-Pass FlexTax",3,3,"47.5839305059, 8.74673041176"
"432",2017,8486,"Z-Pass FlexTax",3,3,"47.4518107129, 8.8049595383"
"433",2017,8542,"Z-Pass FlexTax",3,3,"47.5236927175, 8.79603589995"
"434",2017,8620,"Z-Pass FlexTax",3,3,"47.3241605235, 8.80310035897"
"435",2017,8702,"Z-Pass FlexTax",3,3,"47.3412444148, 8.57929830424"
"436",2017,8800,"Z-Pass FlexTax",3,3,"47.2930265663, 8.56875740257"
"437",2017,8810,"Z-Pass FlexTax",3,3,"47.2537802163, 8.60920062438"
"438",2017,8833,"Z-Pass FlexTax",3,3,"47.1950671475, 8.67997665889"
"439",2017,4654,"Z-Pass A-Welle",4,3,"47.3885909125, 7.93597026926"
"440",2017,5018,"Z-Pass A-Welle",4,3,"47.4157030768, 8.00874215485"
"441",2017,5023,"Z-Pass A-Welle",4,3,"47.4201661212, 8.08407585009"
"442",2017,5043,"Z-Pass A-Welle",4,3,"47.320872198, 8.03534511469"
"443",2017,5046,"Z-Pass A-Welle",4,3,"47.2548321846, 8.11715561534"
"444",2017,5078,"Z-Pass A-Welle",4,3,"47.4941505034, 8.11358939623"
"445",2017,5102,"Z-Pass A-Welle",27,NA,"47.4051621462, 8.13212868983"
"446",2017,5112,"Z-Pass A-Welle",4,3,"47.4405726411, 8.0944351969"
"447",2017,5113,"Z-Pass A-Welle",4,3,"47.4323092735, 8.17172214415"
"448",2017,5200,"Z-Pass A-Welle",137,NA,"47.4877756464, 8.21226495668"
"449",2017,5235,"Z-Pass A-Welle",4,3,"47.50628151, 8.21376692286"
"450",2017,5237,"Z-Pass A-Welle",4,3,"47.5178710243, 8.13870414154"
"451",2017,5246,"Z-Pass A-Welle",4,3,"47.4482596512, 8.18525483537"
"452",2017,5304,"Z-Pass A-Welle",4,3,"47.5320937989, 8.2911507851"
"453",2017,5313,"Z-Pass A-Welle",29,NA,"47.5898272059, 8.25244317291"
"454",2017,5315,"Z-Pass A-Welle",4,3,"47.5542742036, 8.21916929999"
"455",2017,5333,"Z-Pass A-Welle",4,3,"47.5561452625, 8.31469169333"
"456",2017,5400,"Z-Pass A-Welle",727,NA,"47.4713646675, 8.29356647967"
"457",2017,5404,"Z-Pass A-Welle",4,3,"47.4558802629, 8.27935589538"
"458",2017,5406,"Z-Pass A-Welle",64,NA,"47.4395161687, 8.26698492932"
"459",2017,5417,"Z-Pass A-Welle",122,NA,"47.5081054078, 8.25948364929"
"460",2017,5436,"Z-Pass A-Welle",235,NA,"47.448724933, 8.36481526896"
"461",2017,5444,"Z-Pass A-Welle",4,3,"47.3873377219, 8.32648025118"
"462",2017,5453,"Z-Pass A-Welle",37,NA,"47.4095823295, 8.33290494366"
"463",2017,5463,"Z-Pass A-Welle",4,3,"47.5550750609, 8.36774936757"
"464",2017,5464,"Z-Pass A-Welle",4,3,"47.5657350813, 8.38166602476"
"465",2017,5467,"Z-Pass A-Welle",4,3,"47.5597075031, 8.4058346701"
"466",2017,5505,"Z-Pass A-Welle",4,3,"47.4220294984, 8.22100907991"
"467",2017,5524,"Z-Pass A-Welle",35,NA,"47.3919528734, 8.29788972523"
"468",2017,5606,"Z-Pass A-Welle",4,3,"47.3629826342, 8.2228937802"
"469",2017,5610,"Z-Pass A-Welle",58,NA,"47.3516174726, 8.28491416548"
"470",2017,5623,"Z-Pass A-Welle",4,3,"47.3011150797, 8.31027226942"
"471",2017,5703,"Z-Pass A-Welle",20,NA,"47.3495628745, 8.1586227702"
"472",2017,5722,"Z-Pass A-Welle",4,3,"47.352924594, 8.10769924823"
"473",2017,5726,"Z-Pass A-Welle",4,3,"47.3189015973, 8.10399854919"
"474",2017,6215,"Z-Pass A-Welle",4,3,"47.2104420519, 8.20432335024"
"475",2017,8046,"Z-Pass A-Welle",34,NA,"47.4235134711, 8.51026939925"
"476",2017,8064,"Z-Pass A-Welle",4,3,"47.3996380177, 8.48656386793"
"477",2017,8098,"Z-Pass A-Welle",4,3,""
"478",2017,8102,"Z-Pass A-Welle",4,3,"47.4115886033, 8.46708394669"
"479",2017,8105,"Z-Pass A-Welle",4,3,"47.4350248214, 8.46491786694"
"480",2017,8106,"Z-Pass A-Welle",4,3,"47.453761224, 8.46423032964"
"481",2017,8118,"Z-Pass A-Welle",4,3,"47.367131503, 8.6255441002"
"482",2017,8126,"Z-Pass A-Welle",4,3,"47.3355117911, 8.62731430092"
"483",2017,8142,"Z-Pass A-Welle",4,3,"47.3684263252, 8.46043413801"
"484",2017,8154,"Z-Pass A-Welle",4,3,"47.4793183756, 8.52499083489"
"485",2017,8158,"Z-Pass A-Welle",4,3,"47.4795514562, 8.4294841332"
"486",2017,8185,"Z-Pass A-Welle",4,3,"47.4862789885, 8.55904136786"
"487",2017,8193,"Z-Pass A-Welle",4,3,"47.5747289146, 8.52565579302"
"488",2017,8330,"Z-Pass A-Welle",4,3,"47.3713928473, 8.79255202238"
"489",2017,8332,"Z-Pass A-Welle",4,3,"47.396668758, 8.78185066935"
"490",2017,8404,"Z-Pass A-Welle",4,3,"47.5401737336, 8.76675626295"
"491",2017,8496,"Z-Pass A-Welle",4,3,"47.3425117868, 8.95265369416"
"492",2017,8625,"Z-Pass A-Welle",4,3,"47.3054433972, 8.75417521449"
"493",2017,8630,"Z-Pass A-Welle",4,3,"47.2595071472, 8.86612996044"
"494",2017,8636,"Z-Pass A-Welle",4,3,"47.2901314548, 8.92425021918"
"495",2017,8713,"Z-Pass A-Welle",4,3,"47.2276575741, 8.75655926966"
"496",2017,8808,"Z-Pass A-Welle",4,3,"47.1989262696, 8.78439665881"
"497",2017,8820,"Z-Pass A-Welle",4,3,"47.2252965259, 8.66069667894"
"498",2017,8902,"Z-Pass A-Welle",4,3,"47.3811145195, 8.42347301514"
"499",2017,8913,"Z-Pass A-Welle",4,3,"47.2828170616, 8.41053688414"
"500",2017,8917,"Z-Pass A-Welle",4,3,"47.3138580369, 8.39875715415"
"501",2017,8957,"Z-Pass A-Welle",147,NA,"47.4194061019, 8.36831287113"
"502",2017,1304,"VagABOnd",5,3,"46.6004686361, 6.4855152165"
"503",2017,2336,"VagABOnd",42,NA,"47.1809712211, 6.89919781245"
"504",2017,2740,"VagABOnd",33,NA,"47.2800662897, 7.36082020779"
"505",2017,2803,"VagABOnd",5,3,"47.3945554541, 7.25671455883"
"506",2017,2828,"VagABOnd",43,NA,"47.3615623567, 7.5128692369"
"507",2017,2832,"VagABOnd",28,NA,"47.3222923694, 7.41982654265"
"508",2017,2854,"VagABOnd",153,NA,"47.3374287133, 7.2425335889"
"509",2017,2855,"VagABOnd",96,NA,"47.3282916411, 7.18536230818"
"510",2017,2857,"VagABOnd",32,NA,"47.3728721073, 7.23561077485"
"511",2017,2875,"VagABOnd",5,3,""
"512",2017,2877,"VagABOnd",5,3,""
"513",2017,2900,"VagABOnd",164,NA,"47.4226683136, 7.07188301279"
"514",2017,2902,"VagABOnd",71,NA,"47.4013597992, 7.08017313006"
"515",2017,2906,"VagABOnd",65,NA,"47.3926541241, 6.9939972596"
"516",2017,2908,"VagABOnd",57,NA,"47.3932993389, 6.93444448555"
"517",2017,3011,"VagABOnd",5,3,"46.954926064, 7.46282234252"
"518",2017,9400,"VagABOnd",5,3,"47.4985211308, 9.50501251988"
"519",2017,1659,"TV BEO",7,3,"46.5150876063, 7.17524155425"
"520",2017,2505,"TV BEO",7,3,"47.1351587609, 7.21806427538"
"521",2017,3033,"TV BEO",7,3,"46.9753944871, 7.35205723218"
"522",2017,3537,"TV BEO",7,3,"46.8616787718, 7.81277842443"
"523",2017,3600,"TV BEO",342,NA,"46.7567185199, 7.62475931435"
"524",2017,3603,"TV BEO",73,NA,"46.7636823241, 7.60025279558"
"525",2017,3617,"TV BEO",7,3,"46.7991359884, 7.65591528943"
"526",2017,3638,"TV BEO",7,3,"46.7294440088, 7.49643850497"
"527",2017,3645,"TV BEO",140,NA,"46.7247595221, 7.62231735603"
"528",2017,3652,"TV BEO",30,NA,"46.7420888685, 7.66378966427"
"529",2017,3655,"TV BEO",24,NA,"46.7205829076, 7.73543883547"
"530",2017,3671,"TV BEO",7,3,"46.8284278882, 7.61192436312"
"531",2017,3672,"TV BEO",7,3,"46.8439487973, 7.62825656904"
"532",2017,3700,"TV BEO",131,NA,"46.6870320181, 7.6707838188"
"533",2017,3724,"TV BEO",7,3,"46.5616300599, 7.59518288595"
"534",2017,3752,"TV BEO",25,NA,"46.6627773682, 7.64260192164"
"535",2017,3753,"TV BEO",7,3,"46.6489886015, 7.598066813"
"536",2017,3754,"TV BEO",7,3,"46.6478604546, 7.5588778342"
"537",2017,3763,"TV BEO",7,3,"46.6816422408, 7.50600879498"
"538",2017,3764,"TV BEO",7,3,"46.6674545086, 7.47797048587"
"539",2017,3777,"TV BEO",7,3,"46.5169688618, 7.30593812506"
"540",2017,3806,"TV BEO",46,NA,"46.6816300737, 7.92488714716"
"541",2017,3812,"TV BEO",49,NA,"46.6500021331, 7.87016754913"
"542",2017,3815,"TV BEO",7,3,"46.626528314, 7.90771756335"
"543",2017,3825,"TV BEO",7,3,"46.5697434977, 7.87196947772"
"544",2017,3856,"TV BEO",24,NA,"46.7598786429, 8.10709243741"
"545",2017,6084,"TV BEO",7,3,"46.755904312, 8.20959297512"
"546",2017,8255,"TV BEO",7,3,"47.6619214316, 8.77022399857"
"547",2017,5608,"Tarifverbund Zug",2,3,"47.4026459019, 8.30603712484"
"548",2017,5611,"Tarifverbund Zug",2,3,"47.3678473967, 8.26421125892"
"549",2017,5614,"Tarifverbund Zug",2,3,"47.3130348751, 8.25347059504"
"550",2017,5630,"Tarifverbund Zug",39,NA,"47.2733164952, 8.34041513407"
"551",2017,5646,"Tarifverbund Zug",2,3,"47.175316779, 8.35484168613"
"552",2017,6005,"Tarifverbund Zug",2,3,"47.0276763273, 8.34157515882"
"553",2017,6010,"Tarifverbund Zug",2,3,"46.9803272213, 8.2558933475"
"554",2017,6038,"Tarifverbund Zug",28,NA,"47.1340914584, 8.41037628223"
"555",2017,6043,"Tarifverbund Zug",20,NA,"47.0736563843, 8.36960876427"
"556",2017,6045,"Tarifverbund Zug",2,3,"47.046245954, 8.37551242923"
"557",2017,6072,"Tarifverbund Zug",2,3,"46.8331812733, 8.24349126852"
"558",2017,6285,"Tarifverbund Zug",2,3,"47.2239637468, 8.25888020075"
"559",2017,6288,"Tarifverbund Zug",2,3,"47.268403933, 8.27242069877"
"560",2017,6301,"Tarifverbund Zug",2,3,""
"561",2017,6304,"Tarifverbund Zug",2,3,""
"562",2017,6315,"Tarifverbund Zug",621,NA,"47.1098416681, 8.63523242993"
"563",2017,6331,"Tarifverbund Zug",483,NA,"47.1943569969, 8.41798357938"
"564",2017,6340,"Tarifverbund Zug",2127,NA,"47.2303878737, 8.57395938102"
"565",2017,6341,"Tarifverbund Zug",2,3,""
"566",2017,6414,"Tarifverbund Zug",57,NA,"47.0556840567, 8.53607486138"
"567",2017,6416,"Tarifverbund Zug",2,3,"47.068728466, 8.5819550859"
"568",2017,6423,"Tarifverbund Zug",2,3,"47.0339146462, 8.62919388281"
"569",2017,6438,"Tarifverbund Zug",2,3,"47.0045600276, 8.64718467685"
"570",2017,6924,"Tarifverbund Zug",2,3,"46.000992466, 8.93666610333"
"571",2017,7013,"Tarifverbund Zug",2,3,"46.8209678978, 9.45567702789"
"572",2017,8303,"Tarifverbund Zug",2,3,"47.4417545858, 8.6315724406"
"573",2017,8523,"Tarifverbund Zug",2,3,"47.5173014361, 8.8770211441"
"574",2017,8606,"Tarifverbund Zug",2,3,"47.3728376466, 8.69664337124"
"575",2017,8913,"Tarifverbund Zug",2,3,"47.2828170616, 8.41053688414"
"576",2017,5643,"Tarifverbund Schwyz",3,3,"47.1984746392, 8.39227365634"
"577",2017,6018,"Tarifverbund Schwyz",3,3,"47.1154711154, 8.09334472097"
"578",2017,6330,"Tarifverbund Schwyz",3,3,"47.1958460161, 8.45742594809"
"579",2017,6344,"Tarifverbund Schwyz",3,3,"47.1164837663, 8.4538046761"
"580",2017,6354,"Tarifverbund Schwyz",3,3,"47.0175327956, 8.48693865148"
"581",2017,6414,"Tarifverbund Schwyz",22,NA,"47.0556840567, 8.53607486138"
"582",2017,6434,"Tarifverbund Schwyz",53,NA,"46.9978384593, 8.74107972085"
"583",2017,6440,"Tarifverbund Schwyz",387,NA,"47.0022618777, 8.59674179754"
"584",2017,6443,"Tarifverbund Schwyz",55,NA,"46.9760752674, 8.62226947886"
"585",2017,8640,"Tarifverbund Schwyz",3,3,"47.2142889978, 8.80373579849"
"586",2017,8843,"Tarifverbund Schwyz",20,NA,"47.0327495636, 8.76238945452"
"587",2017,8846,"Tarifverbund Schwyz",24,NA,"47.1310335165, 8.81152584916"
"588",2017,9000,"Tarifverbund Schwyz",3,3,"47.4254786908, 9.36963859149"
"589",2017,2340,"Passepartout",3,3,"47.2166394051, 6.94467371194"
"590",2017,3018,"Passepartout",3,3,"46.9377301652, 7.39155348306"
"591",2017,3555,"Passepartout",3,3,"46.9112593368, 7.85342396328"
"592",2017,4116,"Passepartout",3,3,"47.4650733878, 7.46912462762"
"593",2017,4133,"Passepartout",3,3,"47.5205928811, 7.69225076448"
"594",2017,4802,"Passepartout",3,3,"47.2845810884, 7.92354057578"
"595",2017,5035,"Passepartout",3,3,"47.3697177344, 8.04375304569"
"596",2017,5102,"Passepartout",3,3,"47.4051621462, 8.13212868983"
"597",2017,5614,"Passepartout",3,3,"47.3130348751, 8.25347059504"
"598",2017,5630,"Passepartout",3,3,"47.2733164952, 8.34041513407"
"599",2017,5644,"Passepartout",3,3,"47.2159791582, 8.36358519083"
"600",2017,5712,"Passepartout",3,3,"47.2678442259, 8.20965964398"
"601",2017,5728,"Passepartout",3,3,"47.268970181, 8.14251986984"
"602",2017,5734,"Passepartout",3,3,"47.2625064617, 8.1803483713"
"603",2017,6033,"Passepartout",468,NA,"47.1020089283, 8.34736525317"
"604",2017,6037,"Passepartout",290,NA,"47.1126742237, 8.39396965661"
"605",2017,6043,"Passepartout",633,NA,"47.0736563843, 8.36960876427"
"606",2017,6053,"Passepartout",35,NA,"46.9623357928, 8.2920589294"
"607",2017,6060,"Passepartout",239,NA,"46.9149694213, 8.20924009174"
"608",2017,6067,"Passepartout",3,3,"46.8248213489, 8.30224955352"
"609",2017,6073,"Passepartout",3,3,"46.8752684177, 8.26062157791"
"610",2017,6078,"Passepartout",55,NA,"46.7863614072, 8.1685097582"
"611",2017,6113,"Passepartout",3,3,"47.0087070027, 8.00648339595"
"612",2017,6147,"Passepartout",23,NA,"47.1925350926, 7.89107231988"
"613",2017,6154,"Passepartout",3,3,"47.0782956135, 7.89825738658"
"614",2017,6163,"Passepartout",3,3,"47.0224309976, 8.08410047017"
"615",2017,6170,"Passepartout",133,NA,"46.9475434698, 8.01307370023"
"616",2017,6174,"Passepartout",3,3,"46.8172140644, 8.00949864"
"617",2017,6206,"Passepartout",334,NA,"47.0981599879, 8.2019434963"
"618",2017,6210,"Passepartout",489,NA,"47.1778340686, 8.10567019894"
"619",2017,6217,"Passepartout",3,3,"47.1645908098, 8.04248152667"
"620",2017,6234,"Passepartout",117,NA,"47.2387513894, 8.08181998061"
"621",2017,6248,"Passepartout",3,3,"47.148570032, 7.99626828632"
"622",2017,6263,"Passepartout",42,NA,"47.2118342327, 7.93307364746"
"623",2017,6265,"Passepartout",3,3,"47.2127174877, 7.88686979395"
"624",2017,6276,"Passepartout",87,NA,"47.1797050458, 8.32134390888"
"625",2017,6280,"Passepartout",379,NA,"47.1679417703, 8.28577116613"
"626",2017,6287,"Passepartout",20,NA,"47.25955222, 8.23957865696"
"627",2017,6289,"Passepartout",106,NA,"47.2419319734, 8.27419066508"
"628",2017,6318,"Passepartout",3,3,"47.1077818748, 8.53141931964"
"629",2017,6333,"Passepartout",3,3,"47.1722493299, 8.44790513137"
"630",2017,6344,"Passepartout",30,NA,"47.1164837663, 8.4538046761"
"631",2017,6356,"Passepartout",3,3,"47.0386693881, 8.48488010117"
"632",2017,6362,"Passepartout",162,NA,"46.9753022205, 8.33243925225"
"633",2017,6365,"Passepartout",3,3,"47.0059516133, 8.38382808629"
"634",2017,6373,"Passepartout",179,NA,"46.9958385539, 8.43055530576"
"635",2017,6374,"Passepartout",238,NA,"46.9685630479, 8.4237772435"
"636",2017,6377,"Passepartout",38,NA,"46.964740347, 8.57588320694"
"637",2017,6382,"Passepartout",32,NA,"46.9420611966, 8.40908098344"
"638",2017,6390,"Passepartout",56,NA,"46.815666248, 8.44300251479"
"639",2017,6415,"Passepartout",3,3,"47.0762529617, 8.52563406796"
"640",2017,6424,"Passepartout",3,3,"47.0261004387, 8.58159483376"
"641",2017,6430,"Passepartout",3,3,"47.0345918863, 8.66789392618"
"642",2017,6513,"Passepartout",3,3,"46.2059898588, 8.97556735105"
"643",2017,6518,"Passepartout",3,3,"46.2265116928, 8.99648702722"
"644",2017,6809,"Passepartout",3,3,"46.1234542215, 8.96134111943"
"645",2017,6927,"Passepartout",3,3,"45.9694162926, 8.91276223288"
"646",2017,8046,"Passepartout",3,3,"47.4235134711, 8.51026939925"
"647",2017,8132,"Passepartout",3,3,"47.2948135068, 8.69061240796"
"648",2017,8152,"Passepartout",3,3,"47.4351065664, 8.56315159095"
"649",2017,8370,"Passepartout",3,3,"47.4636050411, 8.99901690133"
"650",2017,8600,"Passepartout",3,3,"47.3949712322, 8.62132475277"
"651",2017,8800,"Passepartout",3,3,"47.2930265663, 8.56875740257"
"652",2017,8803,"Passepartout",3,3,"47.3076620272, 8.55373132286"
"653",2017,9450,"Passepartout",3,3,"47.388849601, 9.55895718303"
"654",2017,9494,"Passepartout",3,3,"47.1765151623, 9.52113785824"
"655",2017,6010,"OSTWIND Ausland",3,3,"46.9803272213, 8.2558933475"
"656",2017,7315,"OSTWIND Ausland",3,3,"46.9144838283, 9.3862122791"
"657",2017,8003,"OSTWIND Ausland",3,3,"47.374629306, 8.51497119589"
"658",2017,8570,"OSTWIND Ausland",3,3,"47.5712041044, 9.11343754887"
"659",2017,8574,"OSTWIND Ausland",31,NA,"47.6263301711, 9.19133820179"
"660",2017,8594,"OSTWIND Ausland",36,NA,"47.6131676383, 9.30156308999"
"661",2017,8597,"OSTWIND Ausland",43,NA,"47.6386457021, 9.25926128163"
"662",2017,8882,"OSTWIND Ausland",3,3,"47.1173945483, 9.24960496651"
"663",2017,9014,"OSTWIND Ausland",3,3,"47.4094617905, 9.33701800313"
"664",2017,9443,"OSTWIND Ausland",3,3,"47.40310569, 9.63857041407"
"665",2017,9465,"OSTWIND Ausland",3,3,"47.236219174, 9.49741871956"
"666",2017,9467,"OSTWIND Ausland",3,3,"47.2518894902, 9.46974254549"
"667",2017,9477,"OSTWIND Ausland",3,3,"47.0772784038, 9.48734757875"
"668",2017,9494,"OSTWIND Ausland",3,3,"47.1765151623, 9.52113785824"
"669",2017,1114,"OSTWIND",5,3,"46.5564995479, 6.46857115708"
"670",2017,1226,"OSTWIND",5,3,"46.1978740413, 6.2065158379"
"671",2017,1963,"OSTWIND",5,3,"46.2270909034, 7.27131280945"
"672",2017,3014,"OSTWIND",5,3,"46.9648784558, 7.4604124534"
"673",2017,4053,"OSTWIND",5,3,"47.5419531104, 7.59737972104"
"674",2017,4055,"OSTWIND",5,3,"47.564024926, 7.56769049174"
"675",2017,4056,"OSTWIND",5,3,"47.5708404619, 7.57616231737"
"676",2017,5032,"OSTWIND",5,3,"47.406882298, 8.08467605547"
"677",2017,5080,"OSTWIND",5,3,"47.5574885842, 8.06212422899"
"678",2017,5612,"OSTWIND",5,3,"47.3489275533, 8.24154680051"
"679",2017,6110,"OSTWIND",5,3,"47.0581556042, 8.07731010803"
"680",2017,6300,"OSTWIND",5,3,"47.142615227, 8.53308172677"
"681",2017,6340,"OSTWIND",5,3,"47.2303878737, 8.57395938102"
"682",2017,6460,"OSTWIND",5,3,"46.8890357658, 8.64252991695"
"683",2017,6596,"OSTWIND",5,3,"46.1762350105, 8.86607040233"
"684",2017,7165,"OSTWIND",5,3,"46.7937512946, 9.03065644258"
"685",2017,7307,"OSTWIND",5,3,"47.0130555018, 9.57567732273"
"686",2017,7320,"OSTWIND",78,NA,"47.0569130295, 9.45013497346"
"687",2017,7324,"OSTWIND",29,NA,"47.022950959, 9.46015817071"
"688",2017,7402,"OSTWIND",5,3,"46.795172314, 9.37115285931"
"689",2017,7411,"OSTWIND",5,3,"46.6920710157, 9.46621096161"
"690",2017,8165,"OSTWIND",5,3,"47.5050700091, 8.42022145873"
"691",2017,8203,"OSTWIND",5,3,"47.7006087987, 8.66455173948"
"692",2017,8207,"OSTWIND",5,3,"47.7242730001, 8.67409068365"
"693",2017,8212,"OSTWIND",22,NA,"47.6805239158, 8.60030127236"
"694",2017,8214,"OSTWIND",5,3,"47.7122407744, 8.49740169997"
"695",2017,8230,"OSTWIND",5,3,""
"696",2017,8239,"OSTWIND",5,3,"47.7114943517, 8.71818472628"
"697",2017,8246,"OSTWIND",5,3,"47.6839004872, 8.6622266854"
"698",2017,8252,"OSTWIND",5,3,"47.6685809534, 8.70001959659"
"699",2017,8260,"OSTWIND",5,3,"47.667528431, 8.85936797096"
"700",2017,8264,"OSTWIND",27,NA,"47.6378590642, 8.87679414706"
"701",2017,8265,"OSTWIND",5,3,"47.6480636245, 8.92254345731"
"702",2017,8267,"OSTWIND",5,3,"47.6746920456, 9.02708601717"
"703",2017,8268,"OSTWIND",21,NA,"47.6640525402, 9.05196864989"
"704",2017,8312,"OSTWIND",5,3,"47.4601089511, 8.69197533668"
"705",2017,8355,"OSTWIND",69,NA,"47.4933566817, 8.90865807321"
"706",2017,8356,"OSTWIND",5,3,"47.4757199819, 8.89788374549"
"707",2017,8422,"OSTWIND",5,3,"47.5125625417, 8.64362779735"
